"Lot_Area","Neighborhood","Overall_Qual","Overall_Cond","Year_Built","Roof_Style","Bsmt_Cond","Central_Air","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Type","Fence","Sale_Price"
11248,"College_Creek","Excellent","Average",2002,"Hip","Typical","Y",1668,2,0,3,1,7,1,"Attchd","No_Fence",285000
10000,"College_Creek","Very_Good","Average",1995,"Gable","Typical","Y",2090,2,1,3,1,8,1,"Attchd","No_Fence",240000
4435,"College_Creek","Above_Average","Average",2003,"Gable","Typical","Y",848,1,0,1,1,3,0,"Attchd","No_Fence",131500
17227,"College_Creek","Very_Good","Average",1999,"Gable","Typical","Y",1341,1,1,1,1,5,1,"Attchd","No_Fence",246900
8200,"College_Creek","Good","Average",2003,"Gable","Typical","Y",1928,2,1,4,1,8,1,"BuiltIn","No_Fence",219500
8450,"College_Creek","Good","Average",2003,"Gable","Typical","Y",1337,2,0,3,1,6,0,"Attchd","No_Fence",185000
8145,"College_Creek","Good","Average",2007,"Gable","Typical","Y",1476,2,1,3,1,7,0,"Attchd","No_Fence",179400
9245,"College_Creek","Good","Average",2006,"Gable","Typical","Y",1797,2,1,3,1,8,0,"Attchd","No_Fence",213500
8500,"College_Creek","Good","Average",2004,"Gable","Typical","Y",1422,2,0,3,1,7,0,"Attchd","No_Fence",179600
8769,"College_Creek","Good","Average",2005,"Gable","Typical","Y",1190,2,0,2,1,5,0,"Attchd","No_Fence",173500
8334,"College_Creek","Above_Average","Average",2006,"Gable","Typical","Y",1330,2,0,3,1,6,1,"Attchd","No_Fence",167840
8333,"College_Creek","Good","Average",2006,"Gable","Typical","Y",1491,2,1,3,1,7,1,"Attchd","No_Fence",168675
9045,"College_Creek","Average","Average",2005,"Gable","Typical","Y",1536,2,1,3,1,6,0,"Attchd","No_Fence",167000
9170,"Edwards","Average","Good",1965,"Hip","Typical","Y",1214,1,0,2,1,6,0,"Detchd","Good_Privacy",140000
9825,"Edwards","Average","Average",1967,"Gable","Typical","Y",936,1,0,2,1,4,1,"Attchd","No_Fence",118500
8308,"Edwards","Below_Average","Above_Average",1963,"Gable","Typical","Y",1088,1,0,2,1,4,0,"Detchd","No_Fence",110000
10921,"Edwards","Below_Average","Average",1965,"Hip","Typical","Y",960,1,0,3,1,6,0,"Attchd","No_Fence",94750
16287,"Edwards","Average","Above_Average",1925,"Gable","Typical","Y",1351,1,0,3,1,7,1,"Detchd","No_Fence",122000
8240,"Edwards","Above_Average","Above_Average",1960,"Hip","Typical","Y",1179,1,0,2,1,5,0,"Attchd","Good_Privacy",110000
11841,"Edwards","Above_Average","Average",1990,"Gable","Typical","Y",816,1,0,3,1,5,0,"No_Garage","No_Fence",118500
6285,"Edwards","Above_Average","Above_Average",1976,"Gable","Typical","Y",1044,1,0,3,1,7,1,"Detchd","No_Fence",133500
7917,"Edwards","Above_Average","Good",1976,"Hip","Good","Y",1113,1,1,3,1,6,1,"Attchd","Good_Privacy",148000
9555,"Edwards","Average","Above_Average",1979,"Gable","No_Basement","Y",2233,2,1,5,2,11,0,"Attchd","No_Fence",141000
8536,"Edwards","Average","Average",2006,"Gable","Typical","Y",1125,1,1,2,1,5,0,"Attchd","No_Fence",155000
7024,"Edwards","Average","Average",2005,"Gable","Good","Y",1090,1,1,2,1,5,0,"Attchd","No_Fence",157000
7023,"Edwards","Average","Average",2005,"Gable","Good","Y",1408,2,1,3,1,6,0,"BuiltIn","No_Fence",171500
39290,"Edwards","Very_Excellent","Average",2008,"Hip","Typical","Y",5095,2,1,2,1,15,2,"Attchd","No_Fence",183850
40094,"Edwards","Very_Excellent","Average",2007,"Hip","Typical","Y",4676,3,1,3,1,11,1,"BuiltIn","No_Fence",184750
3675,"Edwards","Above_Average","Average",2005,"Gable","Typical","Y",1072,1,0,2,1,5,0,"Basment","No_Fence",140000
6400,"Edwards","Average","Good",1959,"Gable","Typical","Y",960,1,0,2,1,4,0,"Detchd","No_Fence",131750
6882,"Edwards","Below_Average","Fair",1955,"Gable","No_Basement","N",1152,2,0,2,2,6,0,"No_Garage","No_Fence",61500
10215,"Edwards","Below_Average","Average",1954,"Hip","Typical","Y",948,1,0,3,1,5,0,"Attchd","No_Fence",111000
8741,"Edwards","Average","Above_Average",1946,"Gable","Typical","N",1195,2,0,4,2,8,0,"No_Garage","Good_Wood",98500
4270,"Edwards","Fair","Above_Average",1931,"Gable","Typical","Y",774,1,0,3,1,6,0,"No_Garage","No_Fence",79000
10042,"Edwards","Above_Average","Very_Good",1920,"Gable","Typical","Y",865,1,0,2,1,4,1,"Detchd","No_Fence",108500
9450,"Edwards","Below_Average","Average",1954,"Gable","Typical","Y",894,1,0,3,1,5,0,"Detchd","No_Fence",110000
11767,"Edwards","Below_Average","Good",1910,"Gable","Typical","N",1346,1,1,2,1,6,0,"Detchd","Good_Wood",112000
8172,"Edwards","Below_Average","Average",1955,"Gable","Typical","Y",768,1,0,2,1,4,1,"Detchd","Minimum_Privacy",125000
8172,"Edwards","Below_Average","Average",1955,"Gable","Typical","Y",864,1,0,3,1,5,0,"Detchd","No_Fence",79275
8190,"Edwards","Below_Average","Above_Average",1954,"Hip","Typical","Y",948,1,0,3,1,5,1,"Detchd","No_Fence",119000
10896,"South_and_West_of_Iowa_State_University","Above_Average","Good",1914,"Hip","Fair","Y",3395,2,0,8,2,14,0,"No_Garage","No_Fence",200000
10890,"South_and_West_of_Iowa_State_University","Average","Above_Average",1923,"Hip","Typical","N",2592,2,0,6,2,12,0,"No_Garage","No_Fence",150000
10592,"Crawford","Above_Average","Good",1923,"Hip","Fair","Y",1502,1,1,3,1,7,2,"Detchd","No_Fence",165000
10594,"Crawford","Average","Average",1926,"Gable","Typical","N",789,1,0,2,1,5,0,"Detchd","Minimum_Privacy",96500
7223,"Crawford","Average","Average",1926,"Hip","Typical","Y",1422,1,0,3,1,6,0,"Detchd","Minimum_Privacy",136500
6821,"Crawford","Above_Average","Good",1921,"Gable","Typical","Y",1298,2,0,2,1,8,1,"Detchd","No_Fence",146500
7200,"South_and_West_of_Iowa_State_University","Average","Good",1937,"Gable","Typical","Y",1768,1,1,3,1,7,2,"Detchd","Minimum_Privacy",175000
4000,"Crawford","Good","Very_Good",1930,"Gable","Typical","Y",1098,1,0,2,1,5,1,"Detchd","Minimum_Privacy",148500
6720,"Crawford","Above_Average","Good",1921,"Gable","Typical","N",1436,1,0,3,1,7,1,"Detchd","No_Fence",141500
7642,"Crawford","Good","Very_Good",1918,"Gable","Typical","Y",1426,1,1,3,1,7,1,"Detchd","Good_Privacy",189950
7155,"Crawford","Above_Average","Very_Good",1926,"Gable","Typical","Y",1461,1,0,3,1,6,1,"Detchd","Minimum_Privacy",135000
7128,"Crawford","Good","Average",1941,"Gable","Typical","Y",1646,2,0,4,1,7,2,"Detchd","Minimum_Privacy",164000
4280,"Crawford","Average","Above_Average",1913,"Gable","Typical","N",694,1,0,2,1,4,1,"Detchd","Minimum_Privacy",90350
5362,"Crawford","Average","Above_Average",1910,"Gable","Typical","Y",1250,2,0,3,1,8,1,"Detchd","No_Fence",139000
6305,"Crawford","Average","Good",1938,"Gable","Fair","Y",954,1,0,2,1,5,1,"Basment","Minimum_Privacy",119750
7136,"Crawford","Above_Average","Above_Average",1946,"Gable","Typical","N",1958,2,0,4,2,8,0,"Attchd","No_Fence",145000
6270,"Crawford","Average","Above_Average",1949,"Gable","Typical","N",2002,2,0,4,2,8,0,"More_Than_Two_Types","No_Fence",145000
7230,"Crawford","Good","Good",1927,"Gable","Typical","Y",1718,2,1,4,1,8,1,"Detchd","Good_Privacy",238000
13108,"Crawford","Average","Average",1951,"Gable","No_Basement","Y",1226,1,1,2,1,7,1,"Attchd","No_Fence",153500
22420,"Crawford","Above_Average","Above_Average",1918,"Hip","Typical","N",2624,2,1,4,1,10,1,"Detchd","No_Fence",239000
12168,"Crawford","Very_Good","Above_Average",1934,"Gable","Typical","Y",3194,2,1,4,1,10,2,"Basment","No_Fence",359100
7810,"Crawford","Below_Average","Above_Average",1930,"Gable","Good","Y",1755,2,0,4,1,7,1,"Detchd","No_Fence",188000
11275,"Crawford","Above_Average","Good",1932,"Gable","Typical","Y",1991,1,1,3,1,7,1,"Detchd","No_Fence",220000
6221,"Crawford","Average","Average",1941,"Gable","Fair","Y",1355,2,0,3,1,5,0,"Detchd","Minimum_Privacy",140000
10570,"Crawford","Very_Good","Very_Good",1932,"Hip","Good","Y",2727,2,1,3,1,10,2,"Detchd","No_Fence",315000
7259,"Crawford","Above_Average","Very_Good",1945,"Gambrel","Typical","Y",2320,2,1,3,1,9,1,"Detchd","Minimum_Privacy",259500
14442,"Crawford","Above_Average","Good",1957,"Hip","Typical","Y",1839,2,0,3,1,7,2,"Attchd","No_Fence",257500
13125,"Crawford","Good","Above_Average",1940,"Gable","Typical","Y",1740,1,1,3,1,6,2,"Attchd","No_Fence",219500
21000,"Crawford","Above_Average","Average",1953,"Hip","Typical","Y",2259,2,0,3,1,7,2,"Basment","Minimum_Privacy",217000
25485,"Crawford","Above_Average","Below_Average",1960,"Gable","Good","Y",1560,1,1,3,1,6,3,"Attchd","No_Fence",201000
21579,"Crawford","Above_Average","Above_Average",1968,"Hip","Typical","Y",1488,2,0,3,1,7,2,"Attchd","No_Fence",215000
1782,"Blueste","Above_Average","Above_Average",1980,"Gable","Typical","Y",1045,1,0,2,1,5,1,"Detchd","Minimum_Privacy",123900
17871,"Crawford","Below_Average","Average",1995,"Gable","Typical","Y",1680,2,0,4,1,7,0,"Attchd","No_Fence",170000
3907,"Blueste","Very_Good","Average",1988,"Gable","Typical","Y",1020,1,0,1,1,4,0,"Attchd","No_Fence",200000
20693,"Crawford","Good","Average",1971,"Gable","Typical","Y",1696,2,0,3,1,7,2,"Attchd","Good_Wood",198000
32668,"Crawford","Above_Average","Fair",1957,"Hip","Typical","Y",2515,3,0,4,2,9,2,"Attchd","No_Fence",200624
18044,"Crawford","Very_Good","Average",1986,"Gable","Typical","Y",2726,2,1,2,1,6,1,"Attchd","No_Fence",315000
8500,"Iowa_DOT_and_Rail_Road","Average","Good",1919,"Gable","Typical","N",1517,2,0,3,1,7,0,"No_Garage","No_Fence",115000
7000,"Iowa_DOT_and_Rail_Road","Above_Average","Good",1940,"Gable","Typical","Y",1215,1,0,3,1,6,0,"Detchd","Minimum_Privacy",141000
5000,"Iowa_DOT_and_Rail_Road","Average","Above_Average",1941,"Gable","Typical","N",803,1,0,2,1,5,0,"Detchd","No_Fence",87000
7288,"Iowa_DOT_and_Rail_Road","Average","Good",1925,"Gable","Poor","Y",1601,2,0,3,1,6,0,"No_Garage","No_Fence",129850
6060,"Iowa_DOT_and_Rail_Road","Below_Average","Average",1939,"Gable","Typical","Y",1123,1,0,3,1,4,0,"Detchd","Minimum_Privacy",100000
9060,"Iowa_DOT_and_Rail_Road","Average","Above_Average",1923,"Gable","Typical","Y",1828,2,0,3,1,6,0,"Detchd","Minimum_Privacy",150909
3672,"Iowa_DOT_and_Rail_Road","Average","Good",1922,"Gable","Typical","Y",816,1,0,2,1,5,0,"Detchd","No_Fence",75200
8263,"Iowa_DOT_and_Rail_Road","Above_Average","Average",1920,"Gable","Typical","Y",1012,1,0,2,1,6,1,"Detchd","Minimum_Privacy",118400
8967,"Iowa_DOT_and_Rail_Road","Average","Poor",1920,"Gable","Poor","Y",1077,1,0,2,1,6,0,"Detchd","No_Fence",67000
13710,"Iowa_DOT_and_Rail_Road","Average","Average",1950,"Gable","Typical","Y",1558,1,1,4,1,6,0,"Attchd","Minimum_Privacy",152000
11067,"Iowa_DOT_and_Rail_Road","Poor","Below_Average",1939,"Gable","No_Basement","Y",845,1,0,1,1,4,0,"Detchd","No_Fence",68104
8250,"Iowa_DOT_and_Rail_Road","Average","Above_Average",1895,"Gable","Typical","N",1991,2,0,4,2,9,0,"No_Garage","No_Fence",119600
6565,"Iowa_DOT_and_Rail_Road","Below_Average","Above_Average",1957,"Gable","Typical","Y",1073,1,0,3,1,6,0,"Detchd","No_Fence",140000
6060,"Iowa_DOT_and_Rail_Road","Average","Excellent",1930,"Hip","Typical","Y",1001,1,0,2,1,5,0,"Detchd","No_Fence",124900
5568,"Crawford","Very_Good","Average",2006,"Hip","Typical","Y",1625,2,0,2,1,5,1,"Attchd","No_Fence",375000
4750,"Crawford","Very_Good","Average",2006,"Hip","Typical","Y",1625,2,0,2,1,5,1,"Attchd","No_Fence",235000
12150,"Mitchell","Above_Average","Above_Average",1979,"Gable","Typical","Y",1299,2,0,2,1,5,1,"BuiltIn","Minimum_Privacy",183500
7540,"Mitchell","Above_Average","Above_Average",1978,"Gable","Typical","Y",912,1,0,2,1,5,1,"Attchd","Minimum_Privacy",156000
9187,"Mitchell","Above_Average","Average",1983,"Gable","Typical","Y",1080,1,1,3,1,5,0,"Attchd","No_Fence",134000
10000,"Mitchell","Average","Average",2002,"Gable","Typical","Y",1392,2,0,3,1,6,1,"Attchd","No_Fence",215000
12864,"Mitchell","Good","Average",2002,"Gable","Typical","Y",1409,1,1,1,1,4,1,"Attchd","No_Fence",245000
9928,"Mitchell","Good","Average",1991,"Gable","Typical","Y",1478,2,0,3,1,6,1,"Attchd","No_Fence",210000
8750,"Mitchell","Good","Above_Average",1975,"Gable","Typical","Y",918,1,0,3,0,4,0,"Attchd","No_Fence",148000
8410,"Mitchell","Above_Average","Above_Average",1974,"Gable","Typical","Y",1026,1,0,2,1,5,1,"Attchd","No_Fence",143000
4054,"Timberland","Good","Above_Average",1987,"Gable","Typical","Y",1501,2,0,2,1,5,2,"Attchd","No_Fence",244000
9763,"Green_Hills","Good","Average",1998,"Gable","Typical","Y",1502,1,1,1,1,5,1,"Attchd","No_Fence",330000
16905,"Timberland","Average","Above_Average",1959,"Gable","Typical","Y",1328,1,1,2,1,5,2,"Attchd","No_Fence",170000
19958,"Timberland","Above_Average","Very_Good",1958,"Hip","Typical","Y",2279,2,1,4,1,7,1,"Attchd","Good_Privacy",257000
8368,"Timberland","Good","Average",2006,"Gable","Typical","Y",1689,2,0,3,1,7,0,"Attchd","No_Fence",231713
8298,"Timberland","Very_Good","Average",2006,"Hip","Typical","Y",1564,2,0,2,1,6,1,"Attchd","No_Fence",267300
9037,"Timberland","Very_Good","Average",2006,"Hip","Typical","Y",1484,2,0,2,1,6,1,"Attchd","No_Fence",265900
10991,"Timberland","Very_Good","Average",2007,"Gable","Typical","Y",1571,2,0,3,1,7,1,"Attchd","No_Fence",239000
10656,"Timberland","Very_Good","Average",2006,"Gable","Typical","Y",1646,2,0,3,1,6,1,"Attchd","No_Fence",248900
10331,"Timberland","Good","Good",1985,"Gable","Typical","Y",1240,2,0,3,1,6,0,"Attchd","No_Fence",174000
13758,"Timberland","Good","Average",1990,"Gable","Typical","Y",1717,2,1,3,1,7,1,"Attchd","No_Fence",187500
9303,"Timberland","Above_Average","Average",1996,"Hip","Typical","Y",1756,2,1,3,1,7,0,"Attchd","No_Fence",204000
6718,"Timberland","Very_Good","Average",2001,"Gable","Typical","Y",1312,2,0,2,1,5,0,"Attchd","No_Fence",180500
9590,"Timberland","Good","Average",2003,"Gable","Typical","Y",1146,2,0,3,1,6,1,"Attchd","No_Fence",187500
11305,"Timberland","Very_Good","Average",2002,"Hip","Typical","Y",1922,2,0,2,1,6,1,"Attchd","No_Fence",282000
7777,"Timberland","Above_Average","Average",1996,"Gable","Typical","Y",1491,2,0,3,1,7,1,"Attchd","No_Fence",178000
14536,"Timberland","Very_Good","Average",2002,"Hip","Typical","Y",1629,2,0,3,1,9,1,"Attchd","No_Fence",270000
11800,"Timberland","Good","Average",2003,"Gable","Typical","Y",2486,3,1,5,1,10,1,"BuiltIn","No_Fence",279900
35133,"Timberland","Average","Below_Average",1963,"Hip","Typical","Y",1572,1,1,3,1,5,2,"More_Than_Two_Types","No_Fence",186700
15306,"Timberland","Very_Good","Average",2006,"Gable","Typical","Y",1776,2,0,3,1,7,1,"Attchd","No_Fence",283463
12633,"Timberland","Very_Excellent","Average",2006,"Hip","Typical","Y",1824,2,0,3,1,8,1,"Attchd","No_Fence",392000
12665,"Timberland","Very_Good","Average",2005,"Hip","Good","Y",2482,2,1,4,1,9,1,"BuiltIn","No_Fence",281213
8402,"Mitchell","Average","Average",2007,"Gable","Typical","Y",1120,1,0,3,1,6,0,"No_Garage","No_Fence",147000
43500,"Mitchell","Fair","Average",1953,"Gable","No_Basement","Y",2034,1,0,2,1,9,0,"More_Than_Two_Types","Good_Privacy",130000
6710,"Mitchell","Above_Average","Average",1996,"Gable","Typical","Y",936,0,1,0,1,3,0,"Attchd","No_Fence",140000
25286,"Mitchell","Below_Average","Average",1963,"Gable","Typical","Y",1040,1,0,3,1,5,0,"Attchd","No_Fence",132250
25000,"Mitchell","Average","Below_Average",1967,"Gable","Typical","Y",1632,2,0,4,2,8,0,"Attchd","No_Fence",143000
32463,"Mitchell","Below_Average","Below_Average",1961,"Gable","Typical","Y",1622,1,0,3,1,7,1,"More_Than_Two_Types","No_Fence",168000
4224,"Meadow_Village","Average","Good",1976,"Gable","Typical","Y",1060,1,0,3,1,6,1,"Attchd","No_Fence",129900
4224,"Meadow_Village","Average","Average",1976,"Gable","Typical","Y",1142,1,1,3,1,6,1,"Attchd","Minimum_Privacy",134000
1504,"Meadow_Village","Below_Average","Below_Average",1972,"Gable","Typical","Y",1092,1,1,3,1,5,0,"Attchd","No_Fence",85500
1533,"Meadow_Village","Below_Average","Average",1970,"Gable","Typical","Y",992,1,0,2,1,4,0,"BuiltIn","No_Fence",106500
1495,"Meadow_Village","Below_Average","Above_Average",1970,"Gable","Typical","Y",1092,1,1,3,1,5,0,"No_Garage","No_Fence",93900
2001,"Meadow_Village","Below_Average","Average",1970,"Gable","Typical","Y",1092,1,1,3,1,6,0,"Attchd","No_Fence",75000
1936,"Meadow_Village","Below_Average","Above_Average",1970,"Gable","Typical","Y",630,1,0,1,1,3,0,"No_Garage","Minimum_Privacy",84500
1890,"Meadow_Village","Below_Average","Fair",1976,"Gable","Typical","Y",1092,1,1,3,1,6,0,"Attchd","Good_Wood",75190
11333,"Mitchell","Above_Average","Average",1976,"Gable","Typical","Y",1062,1,0,3,1,5,2,"Attchd","No_Fence",146800
9129,"Mitchell","Average","Average",1977,"Gable","Typical","Y",1008,1,0,1,1,4,1,"Attchd","Minimum_Privacy",153500
15957,"Mitchell","Above_Average","Above_Average",1977,"Gable","Typical","Y",1356,2,0,3,1,6,1,"Attchd","Minimum_Privacy",188000
33983,"Mitchell","Average","Above_Average",1977,"Gable","Typical","Y",1676,1,1,3,1,6,2,"Attchd","Good_Privacy",196000
8286,"Mitchell","Average","Good",1977,"Gable","Typical","Y",1432,1,1,3,1,6,1,"Attchd","Good_Privacy",157000
6723,"Mitchell","Average","Good",1971,"Gable","Typical","Y",796,1,0,2,1,5,0,"No_Garage","Good_Wood",138000
7244,"Mitchell","Average","Good",1970,"Gable","Typical","Y",768,1,0,2,1,5,0,"Detchd","No_Fence",129500
7599,"Mitchell","Below_Average","Above_Average",1982,"Gable","Typical","Y",845,1,0,2,1,4,0,"Detchd","No_Fence",129500
11000,"Mitchell","Average","Above_Average",1976,"Gable","Typical","Y",1178,1,1,3,1,6,0,"Attchd","Minimum_Privacy",135000
8314,"Mitchell","Average","Good",1982,"Gable","Typical","Y",816,1,0,2,1,5,0,"Attchd","No_Fence",124500
11625,"Mitchell","Average","Good",1983,"Gable","Typical","Y",816,1,0,2,1,4,0,"Attchd","Minimum_Privacy",139000
10712,"Mitchell","Average","Average",1991,"Gable","Typical","Y",974,1,0,3,1,5,0,"No_Garage","Minimum_Privacy",93500
10447,"Mitchell","Average","Above_Average",1984,"Gable","Typical","Y",887,1,0,3,1,5,0,"Attchd","No_Fence",124500
11027,"North_Ames","Above_Average","Average",1954,"Hip","Typical","Y",1293,2,0,2,1,5,0,"Attchd","No_Fence",149900
10533,"North_Ames","Above_Average","Above_Average",1956,"Hip","Typical","Y",1024,1,0,2,1,5,2,"Attchd","No_Fence",157500
11765,"North_Ames","Average","Average",1957,"Gable","Typical","Y",1797,1,1,3,1,7,1,"Attchd","No_Fence",169000
39384,"North_Ames","Above_Average","Above_Average",1957,"Gable","Typical","Y",1390,1,1,1,1,4,2,"Attchd","No_Fence",252000
11727,"North_Ames","Good","Above_Average",1969,"Gable","Typical","Y",1851,2,0,3,1,8,1,"Attchd","No_Fence",192100
8238,"Gilbert","Above_Average","Average",1997,"Gable","Typical","Y",1525,2,1,3,1,6,1,"Attchd","No_Fence",183500
13006,"Gilbert","Good","Average",1997,"Gable","Typical","Y",2236,2,1,4,1,8,1,"BuiltIn","No_Fence",222000
13041,"Gilbert","Above_Average","Average",1995,"Gable","Typical","Y",1671,2,1,3,1,7,1,"Attchd","No_Fence",170000
13031,"Gilbert","Above_Average","Average",1995,"Gable","Typical","Y",1498,2,1,3,1,6,1,"Attchd","No_Fence",187500
9783,"Gilbert","Above_Average","Average",1996,"Gable","Typical","Y",1776,2,1,3,1,7,1,"BuiltIn","No_Fence",202000
11207,"Gilbert","Above_Average","Average",1997,"Gable","Typical","Y",1511,2,1,3,1,8,1,"Attchd","No_Fence",185000
19378,"Gilbert","Good","Average",2005,"Gable","Typical","Y",2462,2,1,4,1,9,1,"Attchd","No_Fence",320000
14859,"Gilbert","Good","Average",2006,"Hip","Typical","Y",1670,2,0,3,1,7,1,"Attchd","No_Fence",240000
13128,"Gilbert","Very_Good","Average",2005,"Gable","Typical","Y",2064,2,1,4,1,7,1,"Attchd","No_Fence",250000
10463,"Gilbert","Very_Good","Average",2005,"Gable","Typical","Y",1801,2,1,3,1,8,1,"Attchd","No_Fence",239900
13751,"Gilbert","Good","Average",2005,"Gable","Typical","Y",2212,2,1,3,1,9,1,"Attchd","No_Fence",309000
23257,"Gilbert","Good","Average",2006,"Gable","Good","Y",2021,2,1,3,1,9,1,"BuiltIn","No_Fence",274725
13108,"Stone_Brook","Very_Good","Average",1994,"Gable","Typical","Y",2687,2,1,4,1,9,0,"Attchd","No_Fence",270000
8076,"Gilbert","Above_Average","Above_Average",1993,"Gable","Typical","Y",1169,2,0,3,1,6,1,"Attchd","Minimum_Privacy",183500
7685,"Gilbert","Above_Average","Average",1993,"Gable","Typical","Y",1501,2,1,3,1,6,1,"Attchd","No_Fence",165600
9084,"Gilbert","Good","Average",1998,"Hip","Typical","Y",1632,2,1,3,1,8,1,"Attchd","No_Fence",176500
3701,"Stone_Brook","Very_Good","Average",1987,"Gable","Typical","Y",1204,2,0,2,1,5,0,"Attchd","No_Fence",130000
5306,"Stone_Brook","Good","Good",1987,"Gable","Good","Y",1767,2,0,2,1,5,1,"Attchd","No_Fence",239000
6563,"Stone_Brook","Very_Good","Average",1985,"Gable","Typical","Y",1742,2,0,2,1,5,1,"Attchd","No_Fence",275000
16023,"Stone_Brook","Excellent","Average",2005,"Hip","Typical","Y",2798,3,1,3,1,11,1,"BuiltIn","No_Fence",457347
18062,"Stone_Brook","Very_Excellent","Average",2006,"Hip","Typical","Y",3390,3,1,5,1,10,1,"BuiltIn","No_Fence",545224
12292,"Stone_Brook","Excellent","Average",2006,"Hip","Good","Y",2473,2,1,4,1,11,1,"BuiltIn","No_Fence",356383
16056,"Stone_Brook","Excellent","Average",2005,"Hip","Typical","Y",2868,3,1,4,1,11,1,"BuiltIn","No_Fence",556581
12438,"Stone_Brook","Very_Good","Average",2006,"Hip","Good","Y",2576,2,1,4,1,10,1,"BuiltIn","No_Fence",361919
16052,"Stone_Brook","Very_Excellent","Average",2006,"Hip","Typical","Y",2698,2,1,4,1,11,1,"Attchd","No_Fence",535000
15922,"Stone_Brook","Excellent","Average",2005,"Hip","Typical","Y",2795,3,1,4,1,10,1,"BuiltIn","No_Fence",401179
13682,"Stone_Brook","Very_Excellent","Average",2006,"Hip","Typical","Y",2945,3,1,3,1,10,1,"BuiltIn","No_Fence",438780
14762,"Gilbert","Average","Above_Average",1948,"Gable","No_Basement","Y",2320,2,0,2,1,7,1,"Attchd","No_Fence",169000
34650,"Gilbert","Average","Average",1955,"Hip","Typical","N",1056,1,0,3,1,5,0,"Attchd","No_Fence",145000
8147,"Stone_Brook","Excellent","Average",2005,"Hip","Typical","Y",1714,2,0,2,1,7,1,"Attchd","No_Fence",318000
11302,"Stone_Brook","Very_Good","Average",2005,"Gable","Typical","Y",1826,2,0,3,1,7,1,"Attchd","No_Fence",319000
18261,"Stone_Brook","Excellent","Average",2005,"Hip","Typical","Y",2000,2,1,3,1,8,2,"Attchd","No_Fence",470000
14145,"Northwest_Ames","Good","Good",1984,"Gable","Typical","Y",1621,2,0,3,1,8,0,"Attchd","No_Fence",202500
13837,"Northwest_Ames","Good","Average",1988,"Gable","Good","Y",2183,2,1,4,1,9,0,"Attchd","No_Fence",229000
16659,"Northwest_Ames","Good","Good",1977,"Gable","Typical","Y",2263,2,1,3,1,9,1,"Attchd","No_Fence",235000
18800,"Northwest_Ames","Above_Average","Average",1976,"Gable","Typical","Y",1574,2,1,3,1,6,1,"Attchd","No_Fence",190000
10464,"Northwest_Ames","Above_Average","Above_Average",1980,"Gable","Typical","Y",1102,1,0,2,1,5,1,"Attchd","No_Fence",169000
10400,"Northwest_Ames","Good","Average",1988,"Gable","Typical","Y",1872,2,0,3,1,6,1,"Attchd","No_Fence",241500
10530,"Northwest_Ames","Good","Average",1978,"Gable","Typical","Y",1857,2,1,4,1,8,1,"Attchd","Good_Privacy",188900
10240,"Northwest_Ames","Above_Average","Above_Average",1980,"Gable","Typical","Y",1686,2,0,3,1,7,1,"Attchd","No_Fence",207500
16692,"Northwest_Ames","Good","Average",1978,"Gable","Typical","Y",2784,3,1,5,1,12,2,"Attchd","Minimum_Privacy",250000
11475,"Northwest_Ames","Above_Average","Above_Average",1975,"Gable","Typical","Y",1552,2,1,3,1,6,1,"Attchd","Minimum_Privacy",179900
9927,"Northwest_Ames","Good","Average",1976,"Gable","Typical","Y",1083,1,0,2,1,5,1,"Attchd","No_Fence",172000
9512,"Somerset","Good","Average",2005,"Gable","Typical","Y",2318,2,1,3,1,8,1,"BuiltIn","No_Fence",294323
10530,"Northwest_Ames","Above_Average","Above_Average",1975,"Gable","Fair","Y",1875,3,0,3,1,8,1,"Attchd","No_Fence",184500
10140,"Northwest_Ames","Average","Above_Average",1975,"Gable","Typical","Y",1074,1,1,3,1,6,0,"Attchd","Minimum_Privacy",153500
10140,"Northwest_Ames","Good","Average",1976,"Gable","Typical","Y",1664,2,1,4,1,8,1,"Attchd","Good_Wood",162900
10140,"Northwest_Ames","Above_Average","Above_Average",1974,"Hip","Typical","Y",1309,1,1,3,1,5,1,"Attchd","Good_Privacy",181000
10000,"Northwest_Ames","Above_Average","Above_Average",1974,"Gable","Typical","Y",1103,2,0,3,1,6,0,"Attchd","Good_Wood",155000
15870,"North_Ames","Average","Average",1969,"Gable","Typical","Y",1096,1,0,3,1,6,0,"Attchd","No_Fence",138800
9353,"North_Ames","Below_Average","Average",1970,"Gable","Typical","Y",864,1,0,3,1,5,0,"Attchd","No_Fence",116050
8125,"North_Ames","Below_Average","Below_Average",1971,"Gable","Typical","Y",858,1,0,3,1,5,0,"No_Garage","No_Fence",88000
7200,"North_Ames","Below_Average","Below_Average",1971,"Gable","Typical","Y",874,1,0,3,1,5,0,"Detchd","No_Fence",97500
8773,"North_Ames","Above_Average","Average",2002,"Gable","Typical","Y",1419,2,0,2,1,4,0,"Attchd","No_Fence",190000
2760,"Briardale","Above_Average","Average",1973,"Gable","Typical","Y",1092,1,1,3,1,6,0,"Detchd","No_Fence",105500
2160,"Briardale","Average","Above_Average",1973,"Gable","Typical","Y",1365,1,1,3,1,7,1,"Attchd","No_Fence",125500
